name,value,type,action,profile,reason
RC4_MAX,1933.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC4_MIN,1095.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC4_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC4_TRIM,1514.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC5_DZ,10.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC5_MAX,2000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC5_MIN,1000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC5_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC5_TRIM,1500.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC6_DZ,10.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC6_MAX,2000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC6_MIN,1000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC6_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC6_TRIM,1500.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC7_DZ,10.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC7_MAX,2000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC7_MIN,1000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC7_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC7_TRIM,1500.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC8_DZ,10.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC8_MAX,2000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC8_MIN,1000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC8_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC8_TRIM,1500.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC9_DZ,0.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC9_MAX,2000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC9_MIN,1000.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC9_REV,1.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC9_TRIM,1500.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RC_ACRO_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_ARMSWITCH_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_ASSIST_TH,0.250000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_AUTO_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_CHAN_CNT,18,6,exclude,,RC simulation is not part of this wrapper
RC_FAILS_THR,0,6,exclude,,RC simulation is not part of this wrapper
RC_GEAR_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_KILLSWITCH_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_LOITER_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_MAN_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_MAP_ACRO_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_ARM_SW,5,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX1,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX2,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX3,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX4,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX5,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_AUX6,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_FAILSAFE,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_FLAPS,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_FLTMODE,7,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_GEAR_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_KILL_SW,6,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_LOITER_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_MAN_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_MODE_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_OFFB_SW,8,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_PARAM1,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_PARAM2,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_PARAM3,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_PITCH,2,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_POSCTL_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_RATT_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_RETURN_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_ROLL,1,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_STAB_SW,0,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_THROTTLE,3,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_TRANS_SW,7,6,exclude,,RC simulation is not part of this wrapper
RC_MAP_YAW,4,6,exclude,,RC simulation is not part of this wrapper
RC_OFFB_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_POSCTL_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_RETURN_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_RSSI_PWM_CHAN,0,6,exclude,,RC simulation is not part of this wrapper
RC_RSSI_PWM_MAX,2000,6,exclude,,RC simulation is not part of this wrapper
RC_RSSI_PWM_MIN,1000,6,exclude,,RC simulation is not part of this wrapper
RC_STAB_TH,0.500000000000000000,9,exclude,,RC simulation is not part of this wrapper
RC_TRANS_TH,0.750000000000000000,9,exclude,,RC simulation is not part of this wrapper
RTL_CONE_ANG,45,6,exclude,,not selected by FS150 SITL policy
RTL_DESCEND_ALT,20.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_FLT_TIME,15.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_LAND_DELAY,60.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_LOITER_RAD,50.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_MIN_DIST,10.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_PLD_MD,0,6,exclude,,not selected by FS150 SITL policy
RTL_RETURN_ALT,20.000000000000000000,9,exclude,,not selected by FS150 SITL policy
RTL_TYPE,0,6,exclude,,not selected by FS150 SITL policy
SDLOG_BOOT_BAT,0,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_DIRS_MAX,0,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_MISSION,0,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_MODE,0,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_PROFILE,1023,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_UTC_OFFSET,0,6,exclude,,logging/storage policy is not part of the flight-model overlay
SDLOG_UUID,1,6,exclude,,logging/storage policy is not part of the flight-model overlay
SENS_BARO_QNH,1013.250000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_BARO_RATE,20.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_BOARD_ROT,12,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_BOARD_X_OFF,1.810900926589965820,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_BOARD_Y_OFF,-0.249950870871543884,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_BOARD_Z_OFF,0.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_CM8JL65_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_DPRES_OFF,0.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_LL40LS,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_MB12XX,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_MPDT,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_PAW3902,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_PGA460,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_PMW3901,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_PX4FLOW,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_SF1XX,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_THERMAL,-1,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_TRANGER,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EN_VL53L1X,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_EXT_I2C_PRB,1,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_FLOW_MAXHGT,3.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_FLOW_MAXR,2.500000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_FLOW_MINHGT,0.699999988079071045,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_FLOW_ROT,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_GPS_MASK,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_GPS_PRIME,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_GPS_TAU,10.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_IMU_MODE,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_LEDDAR1_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_MAG_MODE,1,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_MAG_RATE,50.000000000000000000,9,exclude,,board/sensor hardware setup belongs to the simulator
SENS_SF0X_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_TFLOW_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_TFMINI_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_ULAND_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_UWB_CFG,201,6,exclude,,board/sensor hardware setup belongs to the simulator
SENS_ZYFLOW_CFG,0,6,exclude,,board/sensor hardware setup belongs to the simulator
SER_TEL1_BAUD,921600,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
SER_TEL2_BAUD,115200,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
SYS_AUTOCONFIG,0,6,exclude,,not selected by FS150 SITL policy
SYS_AUTOSTART,4011,6,exclude,,airframe/model identity belongs to PX4 SITL runtime
SYS_BL_UPDATE,0,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_ACCEL,0,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_BARO,0,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_GYRO,0,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_TDEL,24,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_TMAX,10,6,exclude,,not selected by FS150 SITL policy
SYS_CAL_TMIN,5,6,exclude,,not selected by FS150 SITL policy
SYS_FAC_CAL_MODE,0,6,exclude,,not selected by FS150 SITL policy
SYS_FAILURE_EN,0,6,exclude,,not selected by FS150 SITL policy
SYS_HAS_BARO,1,6,exclude,,not selected by FS150 SITL policy
SYS_HAS_GPS,1,6,exclude,,not selected by FS150 SITL policy
SYS_HAS_MAG,1,6,exclude,,not selected by FS150 SITL policy
SYS_HITL,0,6,exclude,,not selected by FS150 SITL policy
SYS_MC_EST_GROUP,2,6,exclude,,not selected by FS150 SITL policy
SYS_RESTART_TYPE,2,6,exclude,,not selected by FS150 SITL policy
SYS_STCK_EN,1,6,exclude,,not selected by FS150 SITL policy
SYS_VEHICLE_RESP,-0.400000005960464478,9,exclude,,not selected by FS150 SITL policy
SYS_ZY_CTRL_EN,1,6,exclude,,not selected by FS150 SITL policy
SYS_ZY_UART_EN,0,6,exclude,,not selected by FS150 SITL policy
TC_A_ENABLE,0,6,exclude,,not selected by FS150 SITL policy
TC_B_ENABLE,0,6,exclude,,not selected by FS150 SITL policy
TC_G_ENABLE,0,6,exclude,,not selected by FS150 SITL policy
TEL_BST_EN,0,6,exclude,,not selected by FS150 SITL policy
TEL_FRSKY_CONFIG,0,6,exclude,,not selected by FS150 SITL policy
TEL_HOTT_CONFIG,0,6,exclude,,not selected by FS150 SITL policy
THR_MDL_FAC,0.000000000000000000,9,exclude,,not selected by FS150 SITL policy
TRIG_MODE,0,6,exclude,,not selected by FS150 SITL policy
UAVCAN_BAT_MON,0,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_BITRATE,1000000,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_ENABLE,2,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_ESC_IDLT,1,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_LGT_ANTCL,2,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_LGT_LAND,0,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_LGT_NAV,3,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_LGT_STROB,1,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_NODE_ID,1,6,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_RNG_MAX,200.000000000000000000,9,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
UAVCAN_RNG_MIN,0.300000011920928955,9,exclude,,serial/GPS/UAVCAN device ownership is not portable in SITL
VT_B_DEC_MSS,2.000000000000000000,9,exclude,,not selected by FS150 SITL policy
VT_B_REV_DEL,0.000000000000000000,9,exclude,,not selected by FS150 SITL policy
WV_EN,0,6,exclude,,not selected by FS150 SITL policy
COM_RC_IN_MODE,1,6,include,sitl_override,PX4 SITL has no physical RC receiver; joystick/no-RC checks matches headless simulation.
COM_RCL_EXCEPT,4,6,include,sitl_override,Ignore RC loss in Offboard so algorithm tests do not depend on a physical transmitter.
